SL No,Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Total Runs,Total Balls Face
,2012-03-16,Mirpur,ODI,Bangladesh,Nasir Hossain,Right,22.6,Spin,Off Spin,91.3,Forward Defence,0,,47
,2012-03-16,Mirpur,ODI,Bangladesh,shakib Al Hasan,Right,23.2,Spin,Leg Spin,89.1,Square Drive,1,,48
,2012-03-16,Mirpur,ODI,Bangladesh,shakib Al Hasan,Right,23.4,Spin,Leg Spin,79.1,Square Drive,1,,49
,2012-03-16,Mirpur,ODI,Bangladesh,shakib Al Hasan,Right,23.6,Spin,Leg Spin,81.1,Square Drive,1,,50
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,24.1,Spin,Off Spin,82.3,Forward Defence,0,,51
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,24.2,Spin,Off Spin,86.2,On Drive,2,,52
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,24.3,Spin,Off Spin,84.1,Straight Drive,1,,53
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,24.6,Spin,Off Spin,79.3,Straight Drive,1,,54
,2012-03-16,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Right,25.1,Spin,Leg Spin,89.1,Scoop Shot,1,,55
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,26.3,Spin,Off Spin,90.3,Straight Drive,1,,56
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,26.5,Spin,Off Spin,91.3,Paddle Sweep,1,,57
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,27.2,Fast,Off Spin,120.3,Forward Defence,0,,58
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,27.3,Fast,Off Spin,123.6,Forward Defence,0,,59
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,27.4,Fast,Off Spin,125.3,Forward Defence,0,,60
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,27.5,Fast,Off Spin,126.4,Square Drive,1,,61
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,28.2,Spin,Off Spin,90.2,Square Drive,1,,62
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,28.4,Spin,Off Spin,95.2,Off Drive,1,,63
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,28.6,Spin,Off Spin,96.3,On Drive,1,,64
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,29.1,Fast,Straight Seam,120.3,Straight Drive,1,,65
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,29.4,Fast,Inswinger,125.3,Square Drive,4,,66
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,29.5,Fast,Straight Seam,126.2,Straight Drive,0,,67
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,29.6,Fast,Inswinger,126.8,Straight Drive,1,,68
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,30.1,Spin,Off Spin,98.2,Straight Drive,1,,69
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,30.3,Spin,Off Spin,95.3,Square Drive,1,,70
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,31.2,Fast,Straight Seam,123.6,Cover Drive,1,,71
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,31.5,Fast,Inswinger,130.2,Cover Drive,0,,72
,2012-03-16,Mirpur,ODI,Bangladesh,Mashrafe Bin Mortaza,Right,31.6,Fast,Straight Seam,136.2,Cover Drive,1,,73
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,32.1,Fast,Straight Seam,134.2,Cover Drive,1,,74
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,32.5,Fast,Straight Seam,135.2,Straight Drive,0,,75
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,32.6,Fast,Inswinger,125.2,Square Drive,0,,76
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,34.1,Fast,Straight Seam,136.2,Straight Drive,0,,77
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,34.2,Fast,Inswinger,125.4,Square Drive,0,,78
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,34.3,Fast,Straight Seam,122.2,Straight Drive,1,,79
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,35.1,Spin,Straight Seam,89.4,Scoop Shot,2,,80
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,35.2,Spin,Straight Seam,88.1,Cover Drive,1,,81
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,35.5,Spin,Topspin ,71.9,Square Drive,W,66,82
17.0,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,0.3,Spin,Off Spin,89.1,Forward Defence,0,,1
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,0.4,Spin,Off Spin,87.3,Straight Drive,1,,2
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,0.6,Spin,Off Spin,88.1,Straight Drive,1,,3
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,1.1,Fast,Straight Seam,134.2,Forward Defence,0,,4
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,1.2,Fast,Straight Seam,132.4,Back Foot Defence,0,,5
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,1.3,Fast,Straight Seam,130.2,Cover Drive,0,,6
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,1.4,Fast,Straight Seam,136.2,Straight Drive,0,,7
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,1.6,Fast,Straight Seam,134.2,Off Drive,4,,8
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,2.3,Fast,Straight Seam,133.2,On Drive,4,,9
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,2.4,Fast,Straight Seam,135.2,Straight Drive,1,,10
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,3.1,Fast,Straight Seam,136.8,Forward Defence,0,,11
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,3.2,Fast,Straight Seam,135.4,Straight Drive,0,,12
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,3.3,Fast,Straight Seam,133.2,Straight Drive,0,,13
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,3.4,Fast,Straight Seam,132.1,Forward Defence,0,,14
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,3.5,Fast,Straight Seam,130.2,Straight Drive,0,,15
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,3.6,Fast,Straight Seam,132.8,Cover Drive,4,,16
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,4.4,Fast,Straight Seam,135.8,Straight Drive,0,,17
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,4.5,Fast,Straight Seam,129.2,Straight Drive,1,,18
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,5.1,Fast,Straight Seam,130.7,Forward Defence,0,,19
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,5.2,Fast,Straight Seam,130.8,Forward Defence,0,,20
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,5.3,Fast,Straight Seam,129.8,Straight Drive,1,,21
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,5.5,Fast,Straight Seam,128.6,Cover Drive,2,,22
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,5.6,Fast,Straight Seam,127.6,Straight Drive,0,,23
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,6.4,Fast,Straight Seam,133.6,Straight Drive,0,,24
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,6.5,Fast,Straight Seam,134.8,Straight Drive,0,,25
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,6.6,Fast,Straight Seam,135.7,Cover Drive,2,,26
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,7.2,Fast,Straight Seam,130.5,Straight Drive,0,,27
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,7.3,Fast,Straight Seam,137.6,Straight Drive,0,,28
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,7.4,Fast,Straight Seam,136.5,Straight Drive,1,,29
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,8.1,Fast,Straight Seam,134.6,Square Drive,1,,30
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,9.1,Spin,Off Spin,83.6,Straight Drive,0,,31
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,9.2,Spin,Off Spin,84.1,Square Drive,0,,32
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,9.3,Spin,Off Spin,87.1,Straight Drive,0,,33
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,9.4,Spin,Off Spin,88.6,Straight Drive,1,,34
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,10.3,Spin,Leg Spin,89.1,Straight Drive,1,,35
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,10.5,Spin,Leg Spin,87.3,Straight Drive,0,,36
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,10.6,Spin,Leg Spin,88.1,Square Drive,2,,37
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,11.2,Spin,Off Spin,79.2,Straight Drive,1,,38
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,11.6,Spin,Off Spin,78.3,Square Drive,1,,39
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,12.1,Spin,Leg Spin,79.1,Straight Drive,0,,40
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,12.2,Spin,Leg Spin,85.1,Square Drive,1,,41
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,12.5,Spin,Leg Spin,88.3,Cover Drive,4,,42
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,12.6,Spin,Leg Spin,91.3,Scoop Shot,2,,43
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,13.2,Spin,Off Spin,89.1,Straight Drive,0,,44
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,13.3,Spin,Off Spin,79.1,Straight Drive,1,,45
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,13.5,Spin,Off Spin,81.1,Straight Drive,1,,46
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,14.1,Fast,Straight Seam,128.6,Cover Drive,4,,47
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,14.2,Fast,Straight Seam,127.6,Straight Drive,2,,48
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,14.3,Fast,Straight Seam,133.6,Straight Drive,1,,49
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,15.1,Spin,Off Spin,79.3,Straight Drive,1,,50
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,15.5,Spin,Off Spin,89.1,Helicopter Shot,0,,51
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,15.6,Spin,Off Spin,90.3,Cover Drive,4,,52
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,16.2,Fast,Straight Seam,128.6,Cover Drive,4,,53
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,16.3,Fast,Straight Seam,127.6,Cover Drive,1,,54
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,16.6,Fast,Straight Seam,133.6,Straight Drive,1,,55
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,17.1,Spin,Off Spin,87.1,Forward Defence,0,,56
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,17.2,Spin,Off Spin,88.6,Forward Defence,0,,57
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,17.3,Spin,Off Spin,89.1,Forward Defence,0,,58
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,17.4,Spin,Off Spin,87.3,Straight Drive,0,,59
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,17.5,Spin,Off Spin,88.1,Straight Drive,0,,60
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,17.6,Spin,Off Spin,79.2,Square Drive,1,,61
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,18.1,Fast,Straight Seam,127.6,Pull Shot,6,,62
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,18.2,Fast,Straight Seam,133.6,Forward Defence,0,,63
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,18.3,Fast,Straight Seam,134.8,Forward Defence,0,,64
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,18.3,Fast,Straight Seam,135.7,Cover Drive,4,,65
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,18.4,Fast,Straight Seam,130.5,Straight Drive,1,,66
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,18.6,Fast,Straight Seam,137.6,Cover Drive,4,,67
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,19.2,Spin,Off Spin,84.1,Scoop Shot,1,,68
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,20.1,Spin,Leg Spin,87.1,Straight Drive,0,,69
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,20.2,Spin,Leg Spin,88.6,Straight Drive,2,,70
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,20.3,Spin,Leg Spin,89.1,Straight Drive,0,,71
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,20.4,Spin,Leg Spin,87.3,Straight Drive,0,,72
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,20.5,Spin,Leg Spin,88.1,Cover Drive,1,,73
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,21.1,Spin,Off Spin,79.2,Forward Defence,0,,74
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,21.2,Spin,Off Spin,78.3,Forward Defence,0,,75
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,21.5,Spin,Off Spin,79.1,Cover Drive,4,,76
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,21.6,Spin,Off Spin,85.1,Cover Drive,4,,77
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,22.2,Spin,Leg Spin,88.3,Scoop Shot,2,,78
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,22.3,Spin,Leg Spin,91.3,Square Drive,1,,79
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,22.5,Spin,Leg Spin,89.1,Straight Drive,1,,80
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,23.3,Spin,Off Spin,79.1,Straight Drive,1,,81
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,23.5,Spin,Off Spin,84.1,Scoop Shot,1,,82
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,24.1,,Leg Spin,87.1,Forward Defence,0,,83
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,24.2,,Leg Spin,88.6,Straight Drive,1,,84
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,24.5,,Leg Spin,89.1,Straight Drive,0,,85
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,24.6,,Leg Spin,87.3,Off Drive,2,,86
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,25.3,Spin,Off Spin,88.1,Straight Drive,0,,87
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,25.4,Spin,Off Spin,79.2,Straight Drive,1,,88
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,25.6,Spin,Off Spin,78.3,Forward Defence,0,,89
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,26.6,,Leg Spin,79.1,Straight Drive,1,,90
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,27.1,Spin,Off Spin,85.1,Straight Drive,1,,91
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,27.3,Spin,Off Spin,88.3,Sweep,1,,92
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,27.6,Spin,Off Spin,91.3,Straight Drive,0,,93
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,28.4,,Leg Spin,89.1,Straight Drive,0,,94
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,28.5,,Leg Spin,79.1,Sweep,1,,95
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,29.1,Spin,Off Spin,89.1,Straight Drive,0,,96
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,29.2,Spin,Off Spin,87.3,Reverse Sweep,1,,97
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,30.1,Fast,Straight Seam,133.2,Reverse Sweep,1,,98
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,30.3,Fast,Straight Seam,132.1,Straight Drive,0,,99
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,30.4,Fast,Straight Seam,130.2,Scoop Shot,1,,100
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,31.1,Spin,Off Spin,78.3,Straight Drive,1,,101
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,31.3,Spin,Off Spin,79.1,Forward Defence,0,,102
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,31.4,Spin,Off Spin,88.3,Straight Drive,1,,103
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,32.2,Fast,Straight Seam,132.1,Straight Drive,0,,104
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,32.3,Fast,Straight Seam,130.2,Off Drive,1,,105
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,33.1,Spin,Off Spin,89.1,On Drive,2,,106
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,33.2,Spin,Off Spin,87.3,Straight Drive,1,,107
,2012-03-18,Mirpur,ODI,Pakistan,Mohammad Hafeez,right,33.5,Spin,Off Spin,88.1,On Drive,1,,108
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,34.1,Fast,Straight Seam,135.4,Straight Drive,1,,109
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,35.3,Spin,Off Spin,89.1,On Drive,4,,110
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,35.4,Spin,Off Spin,79.1,Straight Drive,0,,111
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,35.5,Spin,Off Spin,84.1,On Drive,4,,112
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,35.6,Spin,Off Spin,87.1,Straight Drive,1,,113
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,36.1,Fast,Straight Seam,136.2,Square Drive,2,,114
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,36.2,Fast,Straight Seam,136.8,Straight Drive,0,,115
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,36.3,Fast,Straight Seam,135.4,Straight Drive,0,,116
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,36.4,Fast,Straight Seam,133.2,Straight Drive,1,,117
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,36.6,Fast,Straight Seam,132.1,Pull Shot,4,,118
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,37.4,Spin,Off Spin,88.3,Straight Drive,1,,119
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,37.6,Spin,Off Spin,91.3,Straight Drive,1,,120
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,38.1,Fast,Straight Seam,134.2,Cover Drive,1,,121
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,38.5,Fast,Straight Seam,133.2,Straight Drive,1,,122
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,39.5,Spin,Off Spin,84.1,Cover Drive,0,,123
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,39.6,Spin,Off Spin,87.1,Straight Drive,1,,124
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,40.1,Fast,Straight Seam,136.2,Straight Drive,0,,125
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,40.2,Fast,Straight Seam,134.2,Cover Drive,3,,126
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,40.4,Fast,Straight Seam,133.2,Straight Drive,4,,127
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,40.5,Fast,Straight Seam,135.2,Pull Shot,6,,128
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,40.6,Fast,Straight Seam,136.8,Straight Drive,2,,129
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,41.2,Fast,Straight Seam,135.4,Straight Drive,0,,130
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,41.3,Fast,Straight Seam,133.2,Pull Shot,4,,131
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,41.4,Fast,Straight Seam,132.1,Cover Drive,4,,132
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,41.5,Fast,Straight Seam,130.2,On Drive,4,,133
,2012-03-18,Mirpur,ODI,Pakistan,Wahab Riaz,right,41.6,Fast,Straight Seam,132.8,Straight Drive,0,,134
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,42.3,Spin,Straight Seam,135.8,Straight Drive,1,,135
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,43.2,Spin,Leg Spin,79.1,On Drive,4,,136
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,43.3,Spin,Leg Spin,85.1,Straight Drive,1,,137
,2012-03-18,Mirpur,ODI,Pakistan,Saeed Ajmal,right,43.6,Spin,Leg Spin,88.3,Straight Drive,2,,138
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,44.4,Spin,Off Spin,91.3,Pull Shot,4,,139
,2012-03-18,Mirpur,ODI,Pakistan,Shahid Afridi,right,44.5,Spin,Off Spin,81.3,Straight Drive,1,,140
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,45.1,Fast,Straight Seam,136.8,Pull Shot,4,,141
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,45.2,Fast,Straight Seam,135.4,Straight Drive,1,,142
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,45.3,Fast,Straight Seam,133.2,Straight Drive,1,,143
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,right,45.6,Fast,Straight Seam,132.1,Straight Drive,1,,144
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,46.1,Fast,Straight Seam,130.2,Reverse Sweep,4,,145
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,46.2,Fast,Straight Seam,132.8,Straight Drive,1,,146
,2012-03-18,Mirpur,ODI,Pakistan,Aizaz Cheema,right,46.4,Fast,Straight Seam,136.2,Straight Drive,1,,147
,2012-03-18,Mirpur,ODI,Pakistan,Umar Gul,Right,47.1,Fast,Inswinger,145.9,Pull Shot,W,183,148
18.0,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,2.3,Fast,Straight Seam,134.2,Straight Drive,0,0,1
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,2.4,Fast,Inswinger,132.4,Forward Defence,0,0,2
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,2.5,Fast,Straight Seam,130.2,Cover Drive,4,4,3
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,2.6,Fast,Outswinger,136.2,On Drive,0,4,4
,2012-07-21,Hambantota,ODI,Sri Lanka,Lasith Malinga,Right,3.6,Fast,Straight Seam,134.2,Cover Drive,4,8,5
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,4.4,Fast,Inswinger,133.2,Forward Defence,0,8,6
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,4.5,Fast,Straight Seam,135.2,Forward Defence,0,8,7
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,4.6,Fast,Inswinger,136.8,Forward Defence,0,8,8
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,6.1,Fast,Straight Seam,135.4,Straight Drive,0,8,9
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,6.2,Fast,Outswinger,133.2,Square Drive,3,11,10
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,7.1,Fast,Straight Seam,132.1,Straight Drive,0,11,11
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,7.2,Fast,Outswinger,130.2,Straight Drive,0,11,12
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,7.3,Fast,Outswinger,132.8,Sweep,1,12,13
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,7.6,Fast,Straight Seam,135.8,Forward Defence,0,12,14
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,8.5,Fast,Outswinger,129.2,Forward Defence,0,12,15
,2012-07-21,Hambantota,ODI,Sri Lanka,Nuwan Kulasekara,Right,8.6,Fast,Inswinger,130.7,Cover Drive,4,16,16
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,9.3,Fast,Straight Seam,130.8,On Drive,0,16,17
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,9.4,Fast,Inswinger,129.8,Straight Drive,0,16,18
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,9.5,Fast,Inswinger,128.6,Straight Drive,0,16,19
,2012-07-21,Hambantota,ODI,Sri Lanka,Angelo Mathews,Right,9.6,Fast,Straight Seam,127.6,Straight Drive,0,16,20
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,10.4,Fast,Straight Seam,133.6,Forward Defence,0,16,21
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,10.5,Fast,Inswinger,134.8,Forward Defence,0,16,22
,2012-07-21,Hambantota,ODI,Sri Lanka,Thisara Perera,Right,10.6,Fast,Straight Seam,135.7,Straight Drive,1,17,23
